n,Site_ID,Unit,Association,Landscape,Area_ha,Elig_prop,Elig_ha,Fire_elig,fire,sand,bulkdens,map,mat,cattle,goat,sheep,geom
6,FZTZCBN001,FZTZCBN,Esigcalabeni,uMfolozi-uMhlatuze,3318.759101923527,0.5665529835764217,1880.25287096618,0.08376811777336014,0.10000000149011612,0.45,0.45,854,17.4,39.246917724609375,8.047755241394043,5.473348140716553,"c(31.1516778573, -28.5686115552427)"
7,FZTZCBN001,FZTZCBN,Esigcalabeni,uMfolozi-uMhlatuze,3318.759101923527,0.5665529835764217,1880.25287096618,0.08376811777336014,0.10000000149011612,0.45,0.45,854,17.4,39.246917724609375,8.047755241394043,5.473348140716553,"c(31.1524447327849, -28.5686115552427)"
8,FZTZCBN001,FZTZCBN,Esigcalabeni,uMfolozi-uMhlatuze,3318.759101923527,0.5665529835764217,1880.25287096618,0.08376811777336014,0.10000000149011612,0.45,0.45,854,17.4,39.246917724609375,8.047755241394043,5.473348140716553,"c(31.1532116082699, -28.5686115552427)"
9,FZTZCBN001,FZTZCBN,Esigcalabeni,uMfolozi-uMhlatuze,3318.759101923527,0.5665529835764217,1880.25287096618,0.08376811777336014,0.30000001192092896,0.45,0.45,854,17.4,39.246917724609375,8.047755241394043,5.473348140716553,"c(31.1539784837548, -28.5686115552427)"
10,FZTZCBN001,FZTZCBN,Esigcalabeni,uMfolozi-uMhlatuze,3318.759101923527,0.5665529835764217,1880.25287096618,0.08376811777336014,0.10000000149011612,0.47,0.47,854,17.4,39.246917724609375,8.047755241394043,5.473348140716553,"c(31.150910981815, -28.5678446797577)"
11,FZTZCBN001,FZTZCBN,Esigcalabeni,uMfolozi-uMhlatuze,3318.759101923527,0.5665529835764217,1880.25287096618,0.08376811777336014,0.10000000149011612,0.46,0.46,854,17.4,39.246917724609375,8.047755241394043,5.473348140716553,"c(31.1516778573, -28.5678446797577)"
12,FZTZCBN001,FZTZCBN,Esigcalabeni,uMfolozi-uMhlatuze,3318.759101923527,0.5665529835764217,1880.25287096618,0.08376811777336014,0.10000000149011612,0.48,0.48,854,17.4,39.246917724609375,8.047755241394043,5.473348140716553,"c(31.1524447327849, -28.5678446797577)"
13,FZTZCBN001,FZTZCBN,Esigcalabeni,uMfolozi-uMhlatuze,3318.759101923527,0.5665529835764217,1880.25287096618,0.08376811777336014,0.10000000149011612,0.47,0.47,854,17.4,39.246917724609375,8.047755241394043,5.473348140716553,"c(31.1532116082699, -28.5678446797577)"
14,FZTZCBN001,FZTZCBN,Esigcalabeni,uMfolozi-uMhlatuze,3318.759101923527,0.5665529835764217,1880.25287096618,0.08376811777336014,0.30000001192092896,0.48,0.48,854,17.4,39.246917724609375,8.047755241394043,5.473348140716553,"c(31.1539784837548, -28.5678446797577)"
15,FZTZCBN001,FZTZCBN,Esigcalabeni,uMfolozi-uMhlatuze,3318.759101923527,0.5665529835764217,1880.25287096618,0.08376811777336014,0.10000000149011612,0.5,0.5,854,17.4,39.246917724609375,8.047755241394043,5.473348140716553,"c(31.1516778573, -28.5670778042727)"
16,FZTZCBN001,FZTZCBN,Esigcalabeni,uMfolozi-uMhlatuze,3318.759101923527,0.5665529835764217,1880.25287096618,0.08376811777336014,0.10000000149011612,0.48,0.48,854,17.4,39.246917724609375,8.047755241394043,5.473348140716553,"c(31.1524447327849, -28.5670778042727)"
17,FZTZCBN001,FZTZCBN,Esigcalabeni,uMfolozi-uMhlatuze,3318.759101923527,0.5665529835764217,1880.25287096618,0.08376811777336014,0.10000000149011612,0.47,0.47,854,17.4,39.246917724609375,8.047755241394043,5.473348140716553,"c(31.1532116082699, -28.5670778042727)"
18,FZTZCBN001,FZTZCBN,Esigcalabeni,uMfolozi-uMhlatuze,3318.759101923527,0.5665529835764217,1880.25287096618,0.08376811777336014,0.30000001192092896,0.45,0.45,854,17.4,39.246917724609375,8.047755241394043,5.473348140716553,"c(31.1539784837548, -28.5670778042727)"
1,FZTZCBN002,FZTZCBN,Esigcalabeni,uMfolozi-uMhlatuze,3318.759101923527,0.5665529835764217,1880.25287096618,0.08376811777336014,0.20000000298023224,0.47,0.47,854,17.4,39.246917724609375,8.047755241394043,5.473348140716553,"c(31.1512439469867, -28.5695166873975)"
2,FZTZCBN002,FZTZCBN,Esigcalabeni,uMfolozi-uMhlatuze,3318.759101923527,0.5665529835764217,1880.25287096618,0.08376811777336014,0.30000001192092896,0.48,0.48,854,17.4,39.246917724609375,8.047755241394043,5.473348140716553,"c(31.1520108224753, -28.5695166873975)"
3,FZTZCBN002,FZTZCBN,Esigcalabeni,uMfolozi-uMhlatuze,3318.759101923527,0.5665529835764217,1880.25287096618,0.08376811777336014,0.30000001192092896,0.48,0.48,854,17.4,39.246917724609375,8.047755241394043,5.473348140716553,"c(31.1527776979639, -28.5695166873975)"
4,FZTZCBN002,FZTZCBN,Esigcalabeni,uMfolozi-uMhlatuze,3318.759101923527,0.5665529835764217,1880.25287096618,0.08376811777336014,0.30000001192092896,0.47,0.47,854,17.4,39.246917724609375,8.047755241394043,5.473348140716553,"c(31.1535445734525, -28.5695166873975)"
5,FZTZCBN002,FZTZCBN,Esigcalabeni,uMfolozi-uMhlatuze,3318.759101923527,0.5665529835764217,1880.25287096618,0.08376811777336014,0.20000000298023224,0.47,0.47,854,17.4,39.246917724609375,8.047755241394043,5.473348140716553,"c(31.1512439469867, -28.568749811909)"
6,FZTZCBN002,FZTZCBN,Esigcalabeni,uMfolozi-uMhlatuze,3318.759101923527,0.5665529835764217,1880.25287096618,0.08376811777336014,0.30000001192092896,0.45,0.45,854,17.4,39.246917724609375,8.047755241394043,5.473348140716553,"c(31.1520108224753, -28.568749811909)"
7,FZTZCBN002,FZTZCBN,Esigcalabeni,uMfolozi-uMhlatuze,3318.759101923527,0.5665529835764217,1880.25287096618,0.08376811777336014,0.30000001192092896,0.47,0.47,854,17.4,39.246917724609375,8.047755241394043,5.473348140716553,"c(31.1527776979639, -28.568749811909)"
8,FZTZCBN002,FZTZCBN,Esigcalabeni,uMfolozi-uMhlatuze,3318.759101923527,0.5665529835764217,1880.25287096618,0.08376811777336014,0.30000001192092896,0.48,0.48,854,17.4,39.246917724609375,8.047755241394043,5.473348140716553,"c(31.1535445734525, -28.568749811909)"
9,FZTZCBN002,FZTZCBN,Esigcalabeni,uMfolozi-uMhlatuze,3318.759101923527,0.5665529835764217,1880.25287096618,0.08376811777336014,0.30000001192092896,0.47,0.47,854,17.4,39.246917724609375,8.047755241394043,5.473348140716553,"c(31.154311448941, -28.568749811909)"
10,FZTZCBN002,FZTZCBN,Esigcalabeni,uMfolozi-uMhlatuze,3318.759101923527,0.5665529835764217,1880.25287096618,0.08376811777336014,0.10000000149011612,0.49,0.49,854,17.4,39.246917724609375,8.047755241394043,5.473348140716553,"c(31.1512439469867, -28.5679829364204)"
11,FZTZCBN002,FZTZCBN,Esigcalabeni,uMfolozi-uMhlatuze,3318.759101923527,0.5665529835764217,1880.25287096618,0.08376811777336014,0.10000000149011612,0.49,0.49,854,17.4,39.246917724609375,8.047755241394043,5.473348140716553,"c(31.1520108224753, -28.5679829364204)"
12,FZTZCBN002,FZTZCBN,Esigcalabeni,uMfolozi-uMhlatuze,3318.759101923527,0.5665529835764217,1880.25287096618,0.08376811777336014,0.10000000149011612,0.48,0.48,854,17.4,39.246917724609375,8.047755241394043,5.473348140716553,"c(31.1527776979639, -28.5679829364204)"
13,FZTZCBN002,FZTZCBN,Esigcalabeni,uMfolozi-uMhlatuze,3318.759101923527,0.5665529835764217,1880.25287096618,0.08376811777336014,0.10000000149011612,0.47,0.47,854,17.4,39.246917724609375,8.047755241394043,5.473348140716553,"c(31.1535445734525, -28.5679829364204)"
14,FZTZCBN002,FZTZCBN,Esigcalabeni,uMfolozi-uMhlatuze,3318.759101923527,0.5665529835764217,1880.25287096618,0.08376811777336014,0.30000001192092896,0.49,0.49,854,17.4,39.246917724609375,8.047755241394043,5.473348140716553,"c(31.154311448941, -28.5679829364204)"
15,FZTZCBN002,FZTZCBN,Esigcalabeni,uMfolozi-uMhlatuze,3318.759101923527,0.5665529835764217,1880.25287096618,0.08376811777336014,0.10000000149011612,0.48,0.48,854,17.4,39.246917724609375,8.047755241394043,5.473348140716553,"c(31.1512439469867, -28.5672160609318)"
16,FZTZCBN002,FZTZCBN,Esigcalabeni,uMfolozi-uMhlatuze,3318.759101923527,0.5665529835764217,1880.25287096618,0.08376811777336014,0.10000000149011612,0.48,0.48,854,17.4,39.246917724609375,8.047755241394043,5.473348140716553,"c(31.1520108224753, -28.5672160609318)"
17,FZTZCBN002,FZTZCBN,Esigcalabeni,uMfolozi-uMhlatuze,3318.759101923527,0.5665529835764217,1880.25287096618,0.08376811777336014,0.10000000149011612,0.48,0.48,854,17.4,39.246917724609375,8.047755241394043,5.473348140716553,"c(31.1527776979639, -28.5672160609318)"
18,FZTZCBN002,FZTZCBN,Esigcalabeni,uMfolozi-uMhlatuze,3318.759101923527,0.5665529835764217,1880.25287096618,0.08376811777336014,0.10000000149011612,0.47,0.47,854,17.4,39.246917724609375,8.047755241394043,5.473348140716553,"c(31.1535445734525, -28.5672160609318)"
1,FZTZREF021,FZTZREF,Sappi Esigcalabeni Reference,uMfolozi-uMhlatuze,3069.402617923212,0.1934783745619999,593.8630293921302,0.1170000027120114,0,0.44,0.44,861,17.1,39.246917724609375,8.047755241394043,5.473348140716553,"c(31.1617596084478, -28.5138244072931)"
2,FZTZREF021,FZTZREF,Sappi Esigcalabeni Reference,uMfolozi-uMhlatuze,3069.402617923212,0.1934783745619999,593.8630293921302,0.1170000027120114,0,0.43,0.43,861,17.1,39.246917724609375,8.047755241394043,5.473348140716553,"c(31.1625262769938, -28.5138244072931)"
3,FZTZREF021,FZTZREF,Sappi Esigcalabeni Reference,uMfolozi-uMhlatuze,3069.402617923212,0.1934783745619999,593.8630293921302,0.1170000027120114,0,0.43,0.43,861,17.1,39.246917724609375,8.047755241394043,5.473348140716553,"c(31.1632929455397, -28.5138244072931)"
4,FZTZREF021,FZTZREF,Sappi Esigcalabeni Reference,uMfolozi-uMhlatuze,3069.402617923212,0.1934783745619999,593.8630293921302,0.1170000027120114,0,0.45,0.45,861,17.1,39.246917724609375,8.047755241394043,5.473348140716553,"c(31.1640596140857, -28.5138244072931)"
5,FZTZREF021,FZTZREF,Sappi Esigcalabeni Reference,uMfolozi-uMhlatuze,3069.402617923212,0.1934783745619999,593.8630293921302,0.1170000027120114,0,0.41,0.41,861,17.1,39.246917724609375,8.047755241394043,5.473348140716553,"c(31.1609929399019, -28.5130577387471)"
6,FZTZREF021,FZTZREF,Sappi Esigcalabeni Reference,uMfolozi-uMhlatuze,3069.402617923212,0.1934783745619999,593.8630293921302,0.1170000027120114,0,0.44,0.44,861,17.1,39.246917724609375,8.047755241394043,5.473348140716553,"c(31.1617596084478, -28.5130577387471)"
7,FZTZREF021,FZTZREF,Sappi Esigcalabeni Reference,uMfolozi-uMhlatuze,3069.402617923212,0.1934783745619999,593.8630293921302,0.1170000027120114,0,0.41,0.41,861,17.1,39.246917724609375,8.047755241394043,5.473348140716553,"c(31.1625262769938, -28.5130577387471)"
8,FZTZREF021,FZTZREF,Sappi Esigcalabeni Reference,uMfolozi-uMhlatuze,3069.402617923212,0.1934783745619999,593.8630293921302,0.1170000027120114,0,0.44,0.44,861,17.1,39.246917724609375,8.047755241394043,5.473348140716553,"c(31.1632929455397, -28.5130577387471)"
9,FZTZREF021,FZTZREF,Sappi Esigcalabeni Reference,uMfolozi-uMhlatuze,3069.402617923212,0.1934783745619999,593.8630293921302,0.1170000027120114,0,0.44,0.44,861,17.1,39.246917724609375,8.047755241394043,5.473348140716553,"c(31.1640596140857, -28.5130577387471)"
10,FZTZREF021,FZTZREF,Sappi Esigcalabeni Reference,uMfolozi-uMhlatuze,3069.402617923212,0.1934783745619999,593.8630293921302,0.1170000027120114,0,0.43,0.43,861,17.1,39.246917724609375,8.047755241394043,5.473348140716553,"c(31.1609929399019, -28.5122910702012)"
11,FZTZREF021,FZTZREF,Sappi Esigcalabeni Reference,uMfolozi-uMhlatuze,3069.402617923212,0.1934783745619999,593.8630293921302,0.1170000027120114,0,0.42,0.42,861,17.1,39.246917724609375,8.047755241394043,5.473348140716553,"c(31.1617596084478, -28.5122910702012)"
12,FZTZREF021,FZTZREF,Sappi Esigcalabeni Reference,uMfolozi-uMhlatuze,3069.402617923212,0.1934783745619999,593.8630293921302,0.1170000027120114,0,0.44,0.44,861,17.1,39.246917724609375,8.047755241394043,5.473348140716553,"c(31.1625262769938, -28.5122910702012)"
13,FZTZREF021,FZTZREF,Sappi Esigcalabeni Reference,uMfolozi-uMhlatuze,3069.402617923212,0.1934783745619999,593.8630293921302,0.1170000027120114,0,0.43,0.43,861,17.1,39.246917724609375,8.047755241394043,5.473348140716553,"c(31.1632929455397, -28.5122910702012)"
14,FZTZREF021,FZTZREF,Sappi Esigcalabeni Reference,uMfolozi-uMhlatuze,3069.402617923212,0.1934783745619999,593.8630293921302,0.1170000027120114,0,0.43,0.43,861,17.1,39.246917724609375,8.047755241394043,5.473348140716553,"c(31.1640596140857, -28.5122910702012)"
15,FZTZREF021,FZTZREF,Sappi Esigcalabeni Reference,uMfolozi-uMhlatuze,3069.402617923212,0.1934783745619999,593.8630293921302,0.1170000027120114,0,0.44,0.44,861,17.1,39.246917724609375,8.047755241394043,5.473348140716553,"c(31.1617596084478, -28.5115244016552)"
16,FZTZREF021,FZTZREF,Sappi Esigcalabeni Reference,uMfolozi-uMhlatuze,3069.402617923212,0.1934783745619999,593.8630293921302,0.1170000027120114,0,0.48,0.48,861,17.1,39.246917724609375,8.047755241394043,5.473348140716553,"c(31.1625262769938, -28.5115244016552)"
17,FZTZREF021,FZTZREF,Sappi Esigcalabeni Reference,uMfolozi-uMhlatuze,3069.402617923212,0.1934783745619999,593.8630293921302,0.1170000027120114,0,0.43,0.43,861,17.1,39.246917724609375,8.047755241394043,5.473348140716553,"c(31.1632929455397, -28.5115244016552)"
18,FZTZREF021,FZTZREF,Sappi Esigcalabeni Reference,uMfolozi-uMhlatuze,3069.402617923212,0.1934783745619999,593.8630293921302,0.1170000027120114,0,0.43,0.43,861,17.1,39.246917724609375,8.047755241394043,5.473348140716553,"c(31.1640596140857, -28.5115244016552)"
1,FZTZREF022,FZTZREF,Sappi Esigcalabeni Reference,uMfolozi-uMhlatuze,3069.402617923212,0.1934783745619999,593.8630293921302,0.1170000027120114,0.10000000149011612,0.45,0.45,848,17.6,39.246917724609375,8.047755241394043,5.473348140716553,"c(31.1568904995112, -28.5034125043491)"
2,FZTZREF022,FZTZREF,Sappi Esigcalabeni Reference,uMfolozi-uMhlatuze,3069.402617923212,0.1934783745619999,593.8630293921302,0.1170000027120114,0.10000000149011612,0.45,0.45,848,17.6,39.246917724609375,8.047755241394043,5.473348140716553,"c(31.1576571330671, -28.5034125043491)"
3,FZTZREF022,FZTZREF,Sappi Esigcalabeni Reference,uMfolozi-uMhlatuze,3069.402617923212,0.1934783745619999,593.8630293921302,0.1170000027120114,0,0.48,0.48,856,17.3,39.246917724609375,8.047755241394043,5.473348140716553,"c(31.158423766623, -28.5034125043491)"
4,FZTZREF022,FZTZREF,Sappi Esigcalabeni Reference,uMfolozi-uMhlatuze,3069.402617923212,0.1934783745619999,593.8630293921302,0.1170000027120114,0.10000000149011612,0.43,0.43,848,17.6,39.246917724609375,8.047755241394043,5.473348140716553,"c(31.1561238659553, -28.5026458707933)"
5,FZTZREF022,FZTZREF,Sappi Esigcalabeni Reference,uMfolozi-uMhlatuze,3069.402617923212,0.1934783745619999,593.8630293921302,0.1170000027120114,0.10000000149011612,0.46,0.46,848,17.6,39.246917724609375,8.047755241394043,5.473348140716553,"c(31.1568904995112, -28.5026458707933)"
6,FZTZREF022,FZTZREF,Sappi Esigcalabeni Reference,uMfolozi-uMhlatuze,3069.402617923212,0.1934783745619999,593.8630293921302,0.1170000027120114,0.10000000149011612,0.48,0.48,848,17.6,39.246917724609375,8.047755241394043,5.473348140716553,"c(31.1576571330671, -28.5026458707933)"
7,FZTZREF022,FZTZREF,Sappi Esigcalabeni Reference,uMfolozi-uMhlatuze,3069.402617923212,0.1934783745619999,593.8630293921302,0.1170000027120114,0,0.48,0.48,856,17.3,39.246917724609375,8.047755241394043,5.473348140716553,"c(31.158423766623, -28.5026458707933)"
8,FZTZREF022,FZTZREF,Sappi Esigcalabeni Reference,uMfolozi-uMhlatuze,3069.402617923212,0.1934783745619999,593.8630293921302,0.1170000027120114,0,0.47,0.47,856,17.3,39.246917724609375,8.047755241394043,5.473348140716553,"c(31.1591904001788, -28.5026458707933)"
9,FZTZREF022,FZTZREF,Sappi Esigcalabeni Reference,uMfolozi-uMhlatuze,3069.402617923212,0.1934783745619999,593.8630293921302,0.1170000027120114,0.10000000149011612,0.45,0.45,848,17.6,39.246917724609375,8.047755241394043,5.473348140716553,"c(31.1561238659553, -28.5018792372374)"
10,FZTZREF022,FZTZREF,Sappi Esigcalabeni Reference,uMfolozi-uMhlatuze,3069.402617923212,0.1934783745619999,593.8630293921302,0.1170000027120114,0.10000000149011612,0.45,0.45,848,17.6,39.246917724609375,8.047755241394043,5.473348140716553,"c(31.1568904995112, -28.5018792372374)"
11,FZTZREF022,FZTZREF,Sappi Esigcalabeni Reference,uMfolozi-uMhlatuze,3069.402617923212,0.1934783745619999,593.8630293921302,0.1170000027120114,0.10000000149011612,0.47,0.47,848,17.6,39.246917724609375,8.047755241394043,5.473348140716553,"c(31.1576571330671, -28.5018792372374)"
12,FZTZREF022,FZTZREF,Sappi Esigcalabeni Reference,uMfolozi-uMhlatuze,3069.402617923212,0.1934783745619999,593.8630293921302,0.1170000027120114,0,0.47,0.47,856,17.3,39.246917724609375,8.047755241394043,5.473348140716553,"c(31.158423766623, -28.5018792372374)"
13,FZTZREF022,FZTZREF,Sappi Esigcalabeni Reference,uMfolozi-uMhlatuze,3069.402617923212,0.1934783745619999,593.8630293921302,0.1170000027120114,0,0.5,0.5,856,17.3,39.246917724609375,8.047755241394043,5.473348140716553,"c(31.1591904001788, -28.5018792372374)"
14,FZTZREF022,FZTZREF,Sappi Esigcalabeni Reference,uMfolozi-uMhlatuze,3069.402617923212,0.1934783745619999,593.8630293921302,0.1170000027120114,0.20000000298023224,0.42,0.42,848,17.6,39.246917724609375,8.047755241394043,5.473348140716553,"c(31.1561238659553, -28.5011126036815)"
15,FZTZREF022,FZTZREF,Sappi Esigcalabeni Reference,uMfolozi-uMhlatuze,3069.402617923212,0.1934783745619999,593.8630293921302,0.1170000027120114,0.20000000298023224,0.49,0.49,848,17.6,39.246917724609375,8.047755241394043,5.473348140716553,"c(31.1568904995112, -28.5011126036815)"
16,FZTZREF022,FZTZREF,Sappi Esigcalabeni Reference,uMfolozi-uMhlatuze,3069.402617923212,0.1934783745619999,593.8630293921302,0.1170000027120114,0.20000000298023224,0.49,0.49,848,17.6,39.246917724609375,8.047755241394043,5.473348140716553,"c(31.1576571330671, -28.5011126036815)"
17,FZTZREF022,FZTZREF,Sappi Esigcalabeni Reference,uMfolozi-uMhlatuze,3069.402617923212,0.1934783745619999,593.8630293921302,0.1170000027120114,0.10000000149011612,0.49,0.49,856,17.3,39.246917724609375,8.047755241394043,5.473348140716553,"c(31.158423766623, -28.5011126036815)"
18,FZTZREF022,FZTZREF,Sappi Esigcalabeni Reference,uMfolozi-uMhlatuze,3069.402617923212,0.1934783745619999,593.8630293921302,0.1170000027120114,0.10000000149011612,0.46,0.46,856,17.3,39.246917724609375,8.047755241394043,5.473348140716553,"c(31.1591904001788, -28.5011126036815)"
19,FZTZREF022,FZTZREF,Sappi Esigcalabeni Reference,uMfolozi-uMhlatuze,3069.402617923212,0.1934783745619999,593.8630293921302,0.1170000027120114,0.20000000298023224,0.49,0.49,848,17.6,39.246917724609375,8.047755241394043,5.473348140716553,"c(31.1576571330671, -28.5003459701256)"
1,FZTZREF023,FZTZREF,Mondi KCT Reference,uMfolozi-uMhlatuze,2640.555664722013,0.47212765957446806,1246.6793659613077,0.25899582156701084,0.4000000059604645,0.38,0.38,845,16.7,33.99946594238281,6.69315767288208,4.625534534454346,"c(31.0841015831141, -28.4601235262284)"
2,FZTZREF023,FZTZREF,Mondi KCT Reference,uMfolozi-uMhlatuze,2640.555664722013,0.47212765957446806,1246.6793659613077,0.25899582156701084,0.4000000059604645,0.36,0.36,845,16.7,33.99946594238281,6.69315767288208,4.625534534454346,"c(31.0848681072302, -28.4601235262284)"
3,FZTZREF023,FZTZREF,Mondi KCT Reference,uMfolozi-uMhlatuze,2640.555664722013,0.47212765957446806,1246.6793659613077,0.25899582156701084,0.4000000059604645,0.43,0.43,845,16.7,33.99946594238281,6.69315767288208,4.625534534454346,"c(31.0856346313462, -28.4601235262284)"
4,FZTZREF023,FZTZREF,Mondi KCT Reference,uMfolozi-uMhlatuze,2640.555664722013,0.47212765957446806,1246.6793659613077,0.25899582156701084,0.5,0.42,0.42,845,16.7,33.99946594238281,6.69315767288208,4.625534534454346,"c(31.0864011554622, -28.4601235262284)"
5,FZTZREF023,FZTZREF,Mondi KCT Reference,uMfolozi-uMhlatuze,2640.555664722013,0.47212765957446806,1246.6793659613077,0.25899582156701084,0.4000000059604645,0.37,0.37,845,16.7,33.99946594238281,6.69315767288208,4.625534534454346,"c(31.0841015831141, -28.4593570021123)"
6,FZTZREF023,FZTZREF,Mondi KCT Reference,uMfolozi-uMhlatuze,2640.555664722013,0.47212765957446806,1246.6793659613077,0.25899582156701084,0.4000000059604645,0.38,0.38,845,16.7,33.99946594238281,6.69315767288208,4.625534534454346,"c(31.0848681072302, -28.4593570021123)"
7,FZTZREF023,FZTZREF,Mondi KCT Reference,uMfolozi-uMhlatuze,2640.555664722013,0.47212765957446806,1246.6793659613077,0.25899582156701084,0.4000000059604645,0.44,0.44,845,16.7,33.99946594238281,6.69315767288208,4.625534534454346,"c(31.0856346313462, -28.4593570021123)"
8,FZTZREF023,FZTZREF,Mondi KCT Reference,uMfolozi-uMhlatuze,2640.555664722013,0.47212765957446806,1246.6793659613077,0.25899582156701084,0.5,0.4,0.4,845,16.7,33.99946594238281,6.69315767288208,4.625534534454346,"c(31.0864011554622, -28.4593570021123)"
