n,Association,Landscape,Area_ha,Elig_prop,Elig_ha,Fire_elig,fire,sand,bulkdens,map,mat,cattle,goat,sheep,geom
26,Sappi Esigcalabeni Reference,uMfolozi-uMhlatuze,3069.402617923212,0.1934783745619999,593.8630293921302,0.1170000027120114,0,0.41,0.41,867,16.8,39.246917724609375,8.047755241394043,5.473348140716553,"c(31.1643868160235, -28.5174260544832)"
27,Sappi Esigcalabeni Reference,uMfolozi-uMhlatuze,3069.402617923212,0.1934783745619999,593.8630293921302,0.1170000027120114,0,0.44,0.44,850,17.4,33.99946594238281,6.69315767288208,4.625534534454346,"c(31.1545304400637, -28.4915909740136)"
28,Sappi Esigcalabeni Reference,uMfolozi-uMhlatuze,3069.402617923212,0.1934783745619999,593.8630293921302,0.1170000027120114,0.30000001192092896,0.44,0.44,846,17.7,39.246917724609375,8.047755241394043,5.473348140716553,"c(31.150625972854, -28.5343251034049)"
29,Sappi Esigcalabeni Reference,uMfolozi-uMhlatuze,3069.402617923212,0.1934783745619999,593.8630293921302,0.1170000027120114,0,0.46,0.46,852,17.6,34.46723556518555,6.196231842041016,6.748783588409424,"c(31.1797013722978, -28.4941445739149)"
30,Sappi Esigcalabeni Reference,uMfolozi-uMhlatuze,3069.402617923212,0.1934783745619999,593.8630293921302,0.1170000027120114,0.10000000149011612,0.5,0.5,848,17.5,39.246917724609375,8.047755241394043,5.473348140716553,"c(31.1438621986667, -28.5196659860918)"
31,Sappi Esigcalabeni Reference,uMfolozi-uMhlatuze,3069.402617923212,0.1934783745619999,593.8630293921302,0.1170000027120114,0,0.44,0.44,877,16.7,25.47395133972168,6.118031024932861,4.001478672027588,"c(31.1887023019113, -28.5074132611759)"
32,Sappi Esigcalabeni Reference,uMfolozi-uMhlatuze,3069.402617923212,0.1934783745619999,593.8630293921302,0.1170000027120114,0.20000000298023224,0.45,0.45,846,17.8,39.246917724609375,8.047755241394043,5.473348140716553,"c(31.1621633502142, -28.5378063274724)"
33,Sappi Esigcalabeni Reference,uMfolozi-uMhlatuze,3069.402617923212,0.1934783745619999,593.8630293921302,0.1170000027120114,0,0.44,0.44,852,17.3,39.246917724609375,8.047755241394043,5.473348140716553,"c(31.1453336347744, -28.5260719868654)"
34,Sappi Esigcalabeni Reference,uMfolozi-uMhlatuze,3069.402617923212,0.1934783745619999,593.8630293921302,0.1170000027120114,0.20000000298023224,0.43,0.43,852,17.6,25.47395133972168,6.118031024932861,4.001478672027588,"c(31.1691381719292, -28.5343718783743)"
35,Sappi Esigcalabeni Reference,uMfolozi-uMhlatuze,3069.402617923212,0.1934783745619999,593.8630293921302,0.1170000027120114,0,0.47,0.47,852,17.6,34.46723556518555,6.196231842041016,6.748783588409424,"c(31.1821009063708, -28.4924325603228)"
36,Sappi Esigcalabeni Reference,uMfolozi-uMhlatuze,3069.402617923212,0.1934783745619999,593.8630293921302,0.1170000027120114,0,0.45,0.45,861,17.3,25.47395133972168,6.118031024932861,4.001478672027588,"c(31.1781041215547, -28.5375017846134)"
37,Sappi Esigcalabeni Reference,uMfolozi-uMhlatuze,3069.402617923212,0.1934783745619999,593.8630293921302,0.1170000027120114,0.10000000149011612,0.43,0.43,877,16.7,25.47395133972168,6.118031024932861,4.001478672027588,"c(31.1877193048768, -28.5080406236751)"
38,Sappi Esigcalabeni Reference,uMfolozi-uMhlatuze,3069.402617923212,0.1934783745619999,593.8630293921302,0.1170000027120114,0.6000000238418579,0.42,0.42,846,17.7,39.246917724609375,8.047755241394043,5.473348140716553,"c(31.1526047790587, -28.5359429032589)"
39,Sappi Esigcalabeni Reference,uMfolozi-uMhlatuze,3069.402617923212,0.1934783745619999,593.8630293921302,0.1170000027120114,0,0.36,0.36,858,17.2,39.246917724609375,8.047755241394043,5.473348140716553,"c(31.156959151746, -28.524589375059)"
40,Sappi Esigcalabeni Reference,uMfolozi-uMhlatuze,3069.402617923212,0.1934783745619999,593.8630293921302,0.1170000027120114,0.10000000149011612,0.45,0.45,856,17.4,25.47395133972168,6.118031024932861,4.001478672027588,"c(31.1699999886109, -28.525018721195)"
41,Sappi Esigcalabeni Reference,uMfolozi-uMhlatuze,3069.402617923212,0.1934783745619999,593.8630293921302,0.1170000027120114,0.10000000149011612,0.39,0.39,866,16.8,39.246917724609375,8.047755241394043,5.473348140716553,"c(31.1585093280232, -28.5317868790801)"
42,Sappi Esigcalabeni Reference,uMfolozi-uMhlatuze,3069.402617923212,0.1934783745619999,593.8630293921302,0.1170000027120114,0,0.45,0.45,889,16.3,25.47395133972168,6.118031024932861,4.001478672027588,"c(31.1881401176397, -28.5121641018659)"
43,Sappi Esigcalabeni Reference,uMfolozi-uMhlatuze,3069.402617923212,0.1934783745619999,593.8630293921302,0.1170000027120114,0,0.39,0.39,877,16.7,25.47395133972168,6.118031024932861,4.001478672027588,"c(31.1911580489899, -28.5073779826708)"
44,Sappi Esigcalabeni Reference,uMfolozi-uMhlatuze,3069.402617923212,0.1934783745619999,593.8630293921302,0.1170000027120114,0.10000000149011612,0.4,0.4,858,17.1,39.246917724609375,8.047755241394043,5.473348140716553,"c(31.1540764131072, -28.5286980742701)"
45,Sappi Esigcalabeni Reference,uMfolozi-uMhlatuze,3069.402617923212,0.1934783745619999,593.8630293921302,0.1170000027120114,0,0.47,0.47,860,17.2,25.47395133972168,6.118031024932861,4.001478672027588,"c(31.173448651826, -28.5007813639882)"
46,Sappi Esigcalabeni Reference,uMfolozi-uMhlatuze,3069.402617923212,0.1934783745619999,593.8630293921302,0.1170000027120114,0,0.44,0.44,875,16.7,25.47395133972168,6.118031024932861,4.001478672027588,"c(31.1758941693124, -28.5142685724227)"
47,Sappi Esigcalabeni Reference,uMfolozi-uMhlatuze,3069.402617923212,0.1934783745619999,593.8630293921302,0.1170000027120114,0,0.48,0.48,848,17.6,39.246917724609375,8.047755241394043,5.473348140716553,"c(31.1515642257951, -28.5062953631189)"
48,Sappi Esigcalabeni Reference,uMfolozi-uMhlatuze,3069.402617923212,0.1934783745619999,593.8630293921302,0.1170000027120114,0.10000000149011612,0.41,0.41,858,17.6,25.47395133972168,6.118031024932861,4.001478672027588,"c(31.1859059464733, -28.5442779311329)"
49,Sappi Esigcalabeni Reference,uMfolozi-uMhlatuze,3069.402617923212,0.1934783745619999,593.8630293921302,0.1170000027120114,0,0.36,0.36,858,17.2,39.246917724609375,8.047755241394043,5.473348140716553,"c(31.15403525374, -28.5236635331414)"
50,Sappi Esigcalabeni Reference,uMfolozi-uMhlatuze,3069.402617923212,0.1934783745619999,593.8630293921302,0.1170000027120114,0.10000000149011612,0.49,0.49,845,17.6,39.246917724609375,8.047755241394043,5.473348140716553,"c(31.149889091566, -28.5113688460659)"
51,Sappi Esigcalabeni Reference,uMfolozi-uMhlatuze,3069.402617923212,0.1934783745619999,593.8630293921302,0.1170000027120114,0,0.43,0.43,860,17.2,25.47395133972168,6.118031024932861,4.001478672027588,"c(31.1706184603341, -28.5015726647586)"
52,Sappi Esigcalabeni Reference,uMfolozi-uMhlatuze,3069.402617923212,0.1934783745619999,593.8630293921302,0.1170000027120114,0.10000000149011612,0.47,0.47,857,17,33.99946594238281,6.69315767288208,4.625534534454346,"c(31.1473752837456, -28.4960886399651)"
53,Sappi Esigcalabeni Reference,uMfolozi-uMhlatuze,3069.402617923212,0.1934783745619999,593.8630293921302,0.1170000027120114,0,0.49,0.49,873,16.8,25.47395133972168,6.118031024932861,4.001478672027588,"c(31.1770947869777, -28.5209414406507)"
54,Sappi Esigcalabeni Reference,uMfolozi-uMhlatuze,3069.402617923212,0.1934783745619999,593.8630293921302,0.1170000027120114,0.10000000149011612,0.38,0.38,861,17.1,39.246917724609375,8.047755241394043,5.473348140716553,"c(31.1652511891982, -28.5090968877555)"
55,Sappi Esigcalabeni Reference,uMfolozi-uMhlatuze,3069.402617923212,0.1934783745619999,593.8630293921302,0.1170000027120114,0.10000000149011612,0.45,0.45,857,17,33.99946594238281,6.69315767288208,4.625534534454346,"c(31.1468855455288, -28.4972019693804)"
56,Sappi Esigcalabeni Reference,uMfolozi-uMhlatuze,3069.402617923212,0.1934783745619999,593.8630293921302,0.1170000027120114,0,0.42,0.42,835,17.8,39.246917724609375,8.047755241394043,5.473348140716553,"c(31.1399122153475, -28.5415843764913)"
57,Sappi Esigcalabeni Reference,uMfolozi-uMhlatuze,3069.402617923212,0.1934783745619999,593.8630293921302,0.1170000027120114,0.10000000149011612,0.47,0.47,877,16.7,25.47395133972168,6.118031024932861,4.001478672027588,"c(31.1880174808183, -28.5026589659586)"
58,Sappi Esigcalabeni Reference,uMfolozi-uMhlatuze,3069.402617923212,0.1934783745619999,593.8630293921302,0.1170000027120114,0.4000000059604645,0.43,0.43,846,17.7,39.246917724609375,8.047755241394043,5.473348140716553,"c(31.1537651675494, -28.5389610667495)"
59,Sappi Esigcalabeni Reference,uMfolozi-uMhlatuze,3069.402617923212,0.1934783745619999,593.8630293921302,0.1170000027120114,0,0.44,0.44,856,17.3,39.246917724609375,8.047755241394043,5.473348140716553,"c(31.1624661915994, -28.5027129327915)"
60,Sappi Esigcalabeni Reference,uMfolozi-uMhlatuze,3069.402617923212,0.1934783745619999,593.8630293921302,0.1170000027120114,0,0.5,0.5,863,17.3,34.46723556518555,6.196231842041016,6.748783588409424,"c(31.183506222665, -28.4932001593958)"
61,Sappi Esigcalabeni Reference,uMfolozi-uMhlatuze,3069.402617923212,0.1934783745619999,593.8630293921302,0.1170000027120114,0,0.44,0.44,869,17.1,25.47395133972168,6.118031024932861,4.001478672027588,"c(31.1869441100378, -28.5413417718301)"
62,Sappi Esigcalabeni Reference,uMfolozi-uMhlatuze,3069.402617923212,0.1934783745619999,593.8630293921302,0.1170000027120114,0,0.37,0.37,861,17.3,25.47395133972168,6.118031024932861,4.001478672027588,"c(31.1759655753368, -28.5403171327254)"
63,Sappi Esigcalabeni Reference,uMfolozi-uMhlatuze,3069.402617923212,0.1934783745619999,593.8630293921302,0.1170000027120114,0,0.43,0.43,867,17,25.47395133972168,6.118031024932861,4.001478672027588,"c(31.1673433332933, -28.5197076014062)"
64,Sappi Esigcalabeni Reference,uMfolozi-uMhlatuze,3069.402617923212,0.1934783745619999,593.8630293921302,0.1170000027120114,0,0.44,0.44,848,17.7,34.46723556518555,6.196231842041016,6.748783588409424,"c(31.1672427082913, -28.4999302293678)"
65,Sappi Esigcalabeni Reference,uMfolozi-uMhlatuze,3069.402617923212,0.1934783745619999,593.8630293921302,0.1170000027120114,0.10000000149011612,0.42,0.42,860,17.2,25.47395133972168,6.118031024932861,4.001478672027588,"c(31.1748673856626, -28.5034945216215)"
66,Sappi Esigcalabeni Reference,uMfolozi-uMhlatuze,3069.402617923212,0.1934783745619999,593.8630293921302,0.1170000027120114,0,0.37,0.37,852,17.6,25.47395133972168,6.118031024932861,4.001478672027588,"c(31.1739398485272, -28.5397866161227)"
67,Sappi Esigcalabeni Reference,uMfolozi-uMhlatuze,3069.402617923212,0.1934783745619999,593.8630293921302,0.1170000027120114,0.20000000298023224,0.45,0.45,852,17.3,39.246917724609375,8.047755241394043,5.473348140716553,"c(31.1441099633712, -28.5316838256195)"
68,Sappi Esigcalabeni Reference,uMfolozi-uMhlatuze,3069.402617923212,0.1934783745619999,593.8630293921302,0.1170000027120114,0.10000000149011612,0.37,0.37,877,16.7,25.47395133972168,6.118031024932861,4.001478672027588,"c(31.1883812192358, -28.5022696476199)"
69,Sappi Esigcalabeni Reference,uMfolozi-uMhlatuze,3069.402617923212,0.1934783745619999,593.8630293921302,0.1170000027120114,0,0.49,0.49,856,17.3,39.246917724609375,8.047755241394043,5.473348140716553,"c(31.1600001106559, -28.505312699589)"
70,Sappi Esigcalabeni Reference,uMfolozi-uMhlatuze,3069.402617923212,0.1934783745619999,593.8630293921302,0.1170000027120114,0.20000000298023224,0.46,0.46,848,17.6,39.246917724609375,8.047755241394043,5.473348140716553,"c(31.1567668835391, -28.5005482289262)"
71,Sappi Esigcalabeni Reference,uMfolozi-uMhlatuze,3069.402617923212,0.1934783745619999,593.8630293921302,0.1170000027120114,0,0.41,0.41,869,17.1,25.47395133972168,6.118031024932861,4.001478672027588,"c(31.1844933186346, -28.539884978899)"
72,Sappi Esigcalabeni Reference,uMfolozi-uMhlatuze,3069.402617923212,0.1934783745619999,593.8630293921302,0.1170000027120114,0.30000001192092896,0.45,0.45,844,17.6,39.246917724609375,8.047755241394043,5.473348140716553,"c(31.1415474380755, -28.530263591439)"
73,Sappi Esigcalabeni Reference,uMfolozi-uMhlatuze,3069.402617923212,0.1934783745619999,593.8630293921302,0.1170000027120114,0,0.44,0.44,861,17.1,39.246917724609375,8.047755241394043,5.473348140716553,"c(31.1645061472205, -28.5094646296581)"
74,Sappi Esigcalabeni Reference,uMfolozi-uMhlatuze,3069.402617923212,0.1934783745619999,593.8630293921302,0.1170000027120114,0,0.47,0.47,875,16.7,25.47395133972168,6.118031024932861,4.001478672027588,"c(31.1782499959011, -28.5141224131432)"
75,Sappi Esigcalabeni Reference,uMfolozi-uMhlatuze,3069.402617923212,0.1934783745619999,593.8630293921302,0.1170000027120114,0.20000000298023224,0.45,0.45,835,18.2,39.246917724609375,8.047755241394043,5.473348140716553,"c(31.1620395249671, -28.5425376945937)"
76,Sappi Esigcalabeni Reference,uMfolozi-uMhlatuze,3069.402617923212,0.1934783745619999,593.8630293921302,0.1170000027120114,0.20000000298023224,0.48,0.48,875,16.7,25.47395133972168,6.118031024932861,4.001478672027588,"c(31.1771105489468, -28.5092824324298)"
77,Sappi Esigcalabeni Reference,uMfolozi-uMhlatuze,3069.402617923212,0.1934783745619999,593.8630293921302,0.1170000027120114,0,0.41,0.41,858,17.2,39.246917724609375,8.047755241394043,5.473348140716553,"c(31.1561282444533, -28.5224882620922)"
78,Sappi Esigcalabeni Reference,uMfolozi-uMhlatuze,3069.402617923212,0.1934783745619999,593.8630293921302,0.1170000027120114,0.20000000298023224,0.43,0.43,856,17.4,25.47395133972168,6.118031024932861,4.001478672027588,"c(31.1702517073616, -28.5300036420007)"
79,Sappi Esigcalabeni Reference,uMfolozi-uMhlatuze,3069.402617923212,0.1934783745619999,593.8630293921302,0.1170000027120114,0.10000000149011612,0.44,0.44,852,17.3,39.246917724609375,8.047755241394043,5.473348140716553,"c(31.144226563743, -28.525467012151)"
80,Sappi Esigcalabeni Reference,uMfolozi-uMhlatuze,3069.402617923212,0.1934783745619999,593.8630293921302,0.1170000027120114,0,0.47,0.47,867,17,25.47395133972168,6.118031024932861,4.001478672027588,"c(31.1710373813518, -28.5171483258349)"
81,Sappi Esigcalabeni Reference,uMfolozi-uMhlatuze,3069.402617923212,0.1934783745619999,593.8630293921302,0.1170000027120114,0,0.42,0.42,889,16.3,25.47395133972168,6.118031024932861,4.001478672027588,"c(31.1905262627904, -28.5086814213844)"
82,Sappi Esigcalabeni Reference,uMfolozi-uMhlatuze,3069.402617923212,0.1934783745619999,593.8630293921302,0.1170000027120114,0,0.4,0.4,880,16.7,25.47395133972168,6.118031024932861,4.001478672027588,"c(31.1936400384097, -28.5069221529678)"
83,Sappi Esigcalabeni Reference,uMfolozi-uMhlatuze,3069.402617923212,0.1934783745619999,593.8630293921302,0.1170000027120114,0,0.41,0.41,893,16.3,25.47395133972168,6.118031024932861,4.001478672027588,"c(31.1936592291714, -28.511025783849)"
84,Sappi Esigcalabeni Reference,uMfolozi-uMhlatuze,3069.402617923212,0.1934783745619999,593.8630293921302,0.1170000027120114,0.10000000149011612,0.42,0.42,872,16.8,25.47395133972168,6.118031024932861,4.001478672027588,"c(31.1785148367097, -28.5021975362012)"
85,Sappi Esigcalabeni Reference,uMfolozi-uMhlatuze,3069.402617923212,0.1934783745619999,593.8630293921302,0.1170000027120114,0,0.36,0.36,867,16.8,39.246917724609375,8.047755241394043,5.473348140716553,"c(31.1637277520804, -28.5232725748822)"
86,Sappi Esigcalabeni Reference,uMfolozi-uMhlatuze,3069.402617923212,0.1934783745619999,593.8630293921302,0.1170000027120114,0.10000000149011612,0.44,0.44,856,17.4,25.47395133972168,6.118031024932861,4.001478672027588,"c(31.1682850492688, -28.5277060018863)"
87,Sappi Esigcalabeni Reference,uMfolozi-uMhlatuze,3069.402617923212,0.1934783745619999,593.8630293921302,0.1170000027120114,0.4000000059604645,0.45,0.45,846,17.7,39.246917724609375,8.047755241394043,5.473348140716553,"c(31.151177930245, -28.5390299367978)"
88,Sappi Esigcalabeni Reference,uMfolozi-uMhlatuze,3069.402617923212,0.1934783745619999,593.8630293921302,0.1170000027120114,0,0.37,0.37,858,17.1,39.246917724609375,8.047755241394043,5.473348140716553,"c(31.1575512561, -28.5250300291666)"
89,Sappi Esigcalabeni Reference,uMfolozi-uMhlatuze,3069.402617923212,0.1934783745619999,593.8630293921302,0.1170000027120114,0.10000000149011612,0.47,0.47,857,17.1,33.99946594238281,6.69315767288208,4.625534534454346,"c(31.1555868037063, -28.4994927026073)"
90,Sappi Esigcalabeni Reference,uMfolozi-uMhlatuze,3069.402617923212,0.1934783745619999,593.8630293921302,0.1170000027120114,0.10000000149011612,0.48,0.48,851,17.4,39.246917724609375,8.047755241394043,5.473348140716553,"c(31.1534598840518, -28.5116513163484)"
91,Sappi Esigcalabeni Reference,uMfolozi-uMhlatuze,3069.402617923212,0.1934783745619999,593.8630293921302,0.1170000027120114,0.10000000149011612,0.41,0.41,848,17.6,39.246917724609375,8.047755241394043,5.473348140716553,"c(31.1517147812295, -28.5003999967944)"
92,Sappi Esigcalabeni Reference,uMfolozi-uMhlatuze,3069.402617923212,0.1934783745619999,593.8630293921302,0.1170000027120114,0.10000000149011612,0.47,0.47,846,17.8,39.246917724609375,8.047755241394043,5.473348140716553,"c(31.1666101857656, -28.5380026943647)"
93,Sappi Esigcalabeni Reference,uMfolozi-uMhlatuze,3069.402617923212,0.1934783745619999,593.8630293921302,0.1170000027120114,0.20000000298023224,0.46,0.46,861,17.3,25.47395133972168,6.118031024932861,4.001478672027588,"c(31.1765157955107, -28.5348778120611)"
94,Sappi Esigcalabeni Reference,uMfolozi-uMhlatuze,3069.402617923212,0.1934783745619999,593.8630293921302,0.1170000027120114,0.20000000298023224,0.41,0.41,846,17.8,39.246917724609375,8.047755241394043,5.473348140716553,"c(31.1606572202333, -28.5372934117657)"
95,Sappi Esigcalabeni Reference,uMfolozi-uMhlatuze,3069.402617923212,0.1934783745619999,593.8630293921302,0.1170000027120114,0,0.44,0.44,846,17.8,39.246917724609375,8.047755241394043,5.473348140716553,"c(31.1640669098629, -28.5370997661009)"
96,Sappi Esigcalabeni Reference,uMfolozi-uMhlatuze,3069.402617923212,0.1934783745619999,593.8630293921302,0.1170000027120114,0,0.38,0.38,861,17.3,25.47395133972168,6.118031024932861,4.001478672027588,"c(31.179556423076, -28.5386006353203)"
97,Sappi Esigcalabeni Reference,uMfolozi-uMhlatuze,3069.402617923212,0.1934783745619999,593.8630293921302,0.1170000027120114,0.20000000298023224,0.42,0.42,858,17.1,39.246917724609375,8.047755241394043,5.473348140716553,"c(31.1542385495345, -28.5308360406489)"
98,Sappi Esigcalabeni Reference,uMfolozi-uMhlatuze,3069.402617923212,0.1934783745619999,593.8630293921302,0.1170000027120114,0.4000000059604645,0.39,0.39,846,17.7,39.246917724609375,8.047755241394043,5.473348140716553,"c(31.1555515306472, -28.5377230639368)"
99,Sappi Esigcalabeni Reference,uMfolozi-uMhlatuze,3069.402617923212,0.1934783745619999,593.8630293921302,0.1170000027120114,0.20000000298023224,0.44,0.44,871,17,25.47395133972168,6.118031024932861,4.001478672027588,"c(31.176240419191, -28.5257512184094)"
100,Sappi Esigcalabeni Reference,uMfolozi-uMhlatuze,3069.402617923212,0.1934783745619999,593.8630293921302,0.1170000027120114,0.10000000149011612,0.41,0.41,852,17.3,39.246917724609375,8.047755241394043,5.473348140716553,"c(31.1483659785101, -28.5009687805179)"
1,Mondi KCT Reference,uMfolozi-uMhlatuze,2640.555664722013,0.47212765957446806,1246.6793659613077,0.25899582156701084,0.10000000149011612,0.41,0.41,838,17.2,33.99946594238281,6.69315767288208,4.625534534454346,"c(31.0972476366495, -28.4901737625435)"
